Erreferentz,CUSEC,Municipio,total_women
4985010,2003201010,Elgoibar,0.4
7092021,2006101001,Orio,0.7
8091047,2090201001,Lasarte-Oria,0.8
6792308,2007902005,Zarautz,0.6
6792320,2007902005,Zarautz,0.6
7579237,2001001001,Anoeta,0.7
7579236,2001001001,Anoeta,0.7
9701157,2003601006,Hondarribia,0.6
3863114,2003401002,Eskoriatza,0.8
3863103,2003401002,Eskoriatza,0.8
3662003,2003401002,Eskoriatza,0.8
3863029,2003401001,Eskoriatza,0.7
3863033,2003401001,Eskoriatza,0.7
3762016,2003401002,Eskoriatza,0.8
4063014,2003401001,Eskoriatza,0.7
3863015,2003401001,Eskoriatza,0.7
3863056,2003401001,Eskoriatza,0.7
3862101,2003401002,Eskoriatza,0.8
3862113,2003401002,Eskoriatza,0.8
3863063,2003401001,Eskoriatza,0.7
3762062,2003401002,Eskoriatza,0.8
4062002,2003401001,Eskoriatza,0.7
7991279,2006906012,Donostia/San Sebastián,0.6
7990216,2006906012,Donostia/San Sebastián,0.6
7990220,2006906012,Donostia/San Sebastián,0.6
7990190,2006906012,Donostia/San Sebastián,0.6
7990192,2006906012,Donostia/San Sebastián,0.6
7990185,2006906012,Donostia/San Sebastián,0.6
7990184,2006906012,Donostia/San Sebastián,0.6
8091011,2090201001,Lasarte-Oria,0.8
8091043,2090201001,Lasarte-Oria,0.8
8091070,2090201001,Lasarte-Oria,0.8
8091207,2090201001,Lasarte-Oria,0.8
8091143,2090201001,Lasarte-Oria,0.8
8091233,2090201001,Lasarte-Oria,0.8
8091234,2090201001,Lasarte-Oria,0.8
7991194,2090201004,Lasarte-Oria,0.5
7991195,2090201004,Lasarte-Oria,0.5
7991197,2090201004,Lasarte-Oria,0.5
7991202,2090201004,Lasarte-Oria,0.5
7991203,2090201004,Lasarte-Oria,0.5
7991166,2090201004,Lasarte-Oria,0.5
7991155,2090201004,Lasarte-Oria,0.5
7991219,2090201004,Lasarte-Oria,0.5
7991222,2090201002,Lasarte-Oria,0.5
8090007,2090201010,Lasarte-Oria,0.5
8091219,2090201001,Lasarte-Oria,0.8
8090017,2090201010,Lasarte-Oria,0.5
8694004,2090301004,Astigarraga,0.4
8592225,2090301002,Astigarraga,0.6
7990167,2090201009,Lasarte-Oria,0.9
7990051,2090201009,Lasarte-Oria,0.9
8091163,2090201001,Lasarte-Oria,0.8
8091164,2090201001,Lasarte-Oria,0.8
8091166,2090201001,Lasarte-Oria,0.8
8091167,2090201001,Lasarte-Oria,0.8
8091169,2090201001,Lasarte-Oria,0.8
8091160,2090201001,Lasarte-Oria,0.8
7990137,2090201009,Lasarte-Oria,0.9
7991234,2090201002,Lasarte-Oria,0.5
7991209,2090201001,Lasarte-Oria,0.8
7991043,2090201001,Lasarte-Oria,0.8
7991042,2090201001,Lasarte-Oria,0.8
7991045,2090201001,Lasarte-Oria,0.8
7991044,2090201001,Lasarte-Oria,0.8
8091181,2090201001,Lasarte-Oria,0.8
8091098,2090201001,Lasarte-Oria,0.8
7991186,2090201006,Lasarte-Oria,0.8
7991190,2090201006,Lasarte-Oria,0.8
7991192,2090201006,Lasarte-Oria,0.8
7991179,2090201006,Lasarte-Oria,0.8
7991163,2090201006,Lasarte-Oria,0.8
7991168,2090201006,Lasarte-Oria,0.8
7991170,2090201006,Lasarte-Oria,0.8
7991172,2090201006,Lasarte-Oria,0.8
7991173,2090201006,Lasarte-Oria,0.8
7991191,2090201009,Lasarte-Oria,0.9
7991193,2090201009,Lasarte-Oria,0.9
7991141,2090201009,Lasarte-Oria,0.9
