Referencia,biblioteca_walk,biblioteca_bike,biblioteca_car,biblioteca_pt,centros_salud_walk,centros_salud_bike,centros_salud_car,centros_salud_pt,farmacia_walk,farmacia_bike,farmacia_car,farmacia_pt,hospital_walk,hospital_bike,hospital_car,hospital_pt
9701138,10,5,5,9,15,7,4,19,6,3,2,6,47,22,6,29
9700178,23,11,5,6,26,13,6,32,10,5,2,10,31,15,3,19
9701133,10,5,5,6,15,7,4,13,6,3,1,2,43,21,5,18
9701197,4,2,4,4,12,6,3,4,1,1,1,1,49,24,5,26
9701360,7,3,4,5,12,6,3,15,3,1,1,1,47,22,5,28
9701347,4,2,4,4,12,6,3,14,1,1,1,1,49,24,5,28
9701350,4,2,4,4,12,6,3,14,1,1,1,1,49,24,5,28
9701351,4,2,4,4,12,6,3,14,1,1,1,1,49,24,5,28
9701352,4,2,4,4,12,6,3,14,1,1,1,1,49,24,5,28
9701353,4,2,4,4,12,6,3,14,1,1,1,1,49,24,5,28
9701358,5,3,4,5,11,5,3,15,2,1,1,1,47,23,5,28
9701359,5,3,4,5,11,5,3,15,2,1,1,1,47,23,5,28
7067012,4,2,0,26,74,36,14,48,33,16,11,30,286,137,30,83
7067017,0,0,0,23,71,34,14,45,36,17,11,33,282,136,30,79
7067010,0,0,0,23,71,34,14,45,36,17,11,33,283,136,30,80
7171041,6,3,1,5,40,19,7,16,41,20,8,12,311,149,24,49
7171027,11,5,1,10,44,21,7,21,43,21,8,16,316,152,23,53
7775045,4,2,1,3,31,15,4,28,33,16,5,30,353,170,26,76
7775049,4,2,1,3,31,15,4,28,33,16,5,30,353,170,26,76
7775053,7,3,1,6,29,14,4,26,30,14,4,27,350,168,25,73
6765016,30,15,7,28,32,15,7,29,34,16,9,31,224,108,20,66
9801091,8,4,4,8,15,7,3,16,7,3,1,6,47,23,4,30
9801048,8,4,4,8,15,7,3,16,7,3,1,6,47,23,4,30
8086010,12,6,4,10,12,6,3,10,9,5,4,9,147,71,14,39
7675103,12,6,2,11,9,4,1,8,10,5,2,9,330,159,25,55
7676042,10,5,2,9,6,3,1,6,8,4,1,7,327,157,25,53
8893005,71,34,11,53,61,29,10,64,52,25,7,38,93,45,11,73
8791001,39,19,7,36,39,19,10,36,37,18,9,41,89,43,15,68
8592079,9,4,2,8,3,2,2,3,1,1,1,9,54,26,8,36
8693030,28,13,5,26,17,8,5,16,22,10,4,28,55,26,9,47
8694009,47,23,6,43,34,17,5,31,36,17,10,33,69,33,11,56
8591057,16,8,3,15,26,13,5,19,14,7,2,13,76,36,8,43
8592184,2,1,1,2,12,6,4,10,1,0,1,1,61,29,9,38
8592183,2,1,1,2,11,5,3,11,1,0,1,1,61,29,8,38
8892017,79,38,12,58,67,32,10,70,53,26,7,43,92,44,10,72
8592008,6,3,1,5,7,3,3,6,2,1,2,9,57,27,8,36
8492028,6,3,2,5,16,8,4,14,4,2,1,3,66,32,8,41
8592110,7,3,1,6,7,3,3,6,2,1,2,10,57,28,9,37
8592112,7,3,1,6,7,3,3,6,2,1,2,10,57,28,9,37
8592160,5,2,1,4,8,4,3,7,3,1,2,10,58,28,8,37
8592206,5,2,1,4,8,4,3,7,3,1,2,10,58,28,8,37
8492043,5,2,2,5,15,7,4,14,3,2,1,3,65,31,8,41
8492044,5,2,2,5,15,7,4,14,3,2,1,4,65,31,8,41
8492060,5,2,2,5,15,7,4,14,3,2,1,3,65,31,8,41
8592031,10,5,2,9,7,3,2,6,3,1,1,10,56,27,8,36
8592136,7,3,2,6,17,8,4,15,5,2,1,5,67,32,9,40
8492018,5,2,2,5,15,7,4,14,3,2,1,3,65,31,8,41
8592181,6,3,1,5,7,3,3,6,2,1,2,9,57,27,8,36
8592093,11,5,3,10,3,1,1,2,4,2,1,11,52,25,7,38
8592094,11,5,2,10,5,3,1,5,4,2,1,11,55,26,8,38
8592173,12,6,2,11,7,3,1,6,5,2,1,11,57,27,8,38
8592072,10,5,2,9,3,1,2,2,2,1,1,10,53,26,7,37
8592021,13,6,3,12,19,9,5,17,14,7,4,20,68,33,10,47
8593056,9,5,2,9,2,1,2,2,3,2,1,11,52,25,7,37
8593049,9,5,2,9,2,1,2,2,3,2,1,11,52,25,7,37
8592063,8,4,2,8,3,1,2,3,2,1,1,10,53,25,7,36
8592077,8,4,2,8,4,2,2,3,4,2,1,9,54,26,7,36
8593037,12,6,3,11,4,2,1,3,5,2,2,12,53,26,8,39
8690005,38,18,7,35,45,22,10,38,36,17,7,33,95,46,12,61
8690004,37,18,7,34,44,21,10,37,35,17,7,32,94,45,12,61
8594003,27,13,5,25,28,13,7,25,37,18,6,30,49,24,8,39
8594002,25,12,5,22,26,12,7,24,34,16,6,28,47,22,8,37
8591016,23,11,4,21,33,16,6,25,21,10,3,19,83,40,8,48
8593055,14,7,3,12,5,2,1,5,6,3,2,14,55,26,8,41
8592203,12,6,2,11,17,8,5,16,13,6,4,19,67,32,10,46
8593086,12,6,2,11,2,1,2,2,7,3,1,14,48,23,7,40
8593034,12,6,2,11,2,1,2,2,7,3,2,14,48,23,7,40
8593072,12,6,2,11,2,1,2,2,6,3,2,14,49,24,7,40
8592219,2,1,1,2,9,4,3,8,3,1,1,2,59,28,8,39
8592207,4,2,1,4,10,5,3,9,5,2,2,12,59,29,9,39
8591059,23,11,4,21,33,16,6,25,21,10,3,19,83,40,8,48
8693002,21,10,3,19,17,8,3,15,15,7,2,20,66,32,9,47
8591058,23,11,4,21,33,16,6,25,21,10,3,19,83,40,8,48
8591042,23,11,4,21,33,16,6,25,21,10,3,19,83,40,8,48
8892011,75,36,12,55,64,31,10,66,50,24,7,40,94,45,10,74
8693021,25,12,4,22,20,9,4,17,18,9,3,22,69,33,9,49
8591001,16,8,4,14,21,10,6,19,17,8,5,15,71,34,11,50
8592265,3,1,1,3,13,6,4,12,1,1,1,1,63,30,9,40
8592268,5,3,1,5,7,3,3,6,3,1,2,10,57,28,8,37
8591024,21,10,5,19,26,12,7,24,21,10,4,19,76,36,10,54
8693063,25,12,3,23,16,8,4,15,17,8,3,24,66,32,8,51
8592186,13,6,3,12,19,9,5,17,14,7,4,20,68,33,10,47
8492017,6,3,2,5,16,8,4,14,4,2,1,3,65,31,8,41
8492039,6,3,2,6,16,8,4,15,4,2,1,4,66,32,8,41
8693003,25,12,3,23,16,8,4,15,17,8,3,24,66,32,8,51
6495042,3,1,1,2,6,3,2,5,1,1,1,1,323,155,31,74
6568003,35,17,7,34,43,21,8,39,40,19,7,36,199,96,21,69
6267035,43,21,5,39,54,26,8,49,43,21,5,48,147,71,12,64
6569001,51,24,7,48,56,27,25,51,51,25,8,47,198,95,21,81
8796321,11,5,2,9,7,4,2,6,9,4,2,8,85,41,12,37
8796312,10,5,2,9,7,3,2,6,9,4,2,8,84,40,12,37
8796303,15,7,3,14,10,5,2,9,13,6,4,12,81,39,13,38
8796341,13,6,2,11,9,4,2,8,12,6,3,11,81,39,13,37
7991288,6,3,2,6,12,6,3,11,8,4,3,7,94,45,11,45
7891173,9,4,2,8,15,7,3,13,11,5,3,10,93,45,11,47
7891172,7,4,2,7,14,7,3,12,9,5,3,9,93,45,11,46
6262103,11,5,2,10,95,45,7,33,14,7,3,32,185,89,17,59
6162131,17,8,3,16,96,46,8,48,16,8,3,15,167,80,18,73
6261023,13,6,3,11,96,46,7,34,16,8,3,33,187,90,16,59
6262202,4,2,1,4,87,42,8,29,6,3,1,25,181,87,18,55
6263066,5,2,2,5,83,40,8,27,2,1,1,20,176,84,17,53
6262205,1,1,1,1,87,42,9,29,6,3,2,25,178,86,19,54
6262206,1,1,1,1,87,42,9,29,6,3,2,25,178,86,19,54
6262208,1,1,1,1,87,42,9,29,6,3,2,25,178,86,19,54
6262216,1,1,0,1,87,42,9,27,6,3,2,25,178,85,18,52
6262224,3,1,1,3,83,40,8,26,2,1,1,21,177,85,18,51
6262225,4,2,1,4,87,42,8,29,6,3,1,25,181,87,18,55
6262226,4,2,1,4,87,42,8,29,6,3,1,25,181,87,18,55
6262238,8,4,2,7,91,44,8,30,11,5,2,28,183,88,18,56
6262239,8,4,2,7,91,44,9,31,11,5,2,29,183,88,18,56
6263065,5,2,2,5,83,40,8,27,2,1,1,20,176,84,17,53
6262218,1,1,1,1,87,42,9,27,6,3,2,25,178,85,18,52
6262222,8,4,2,8,81,39,8,28,5,3,1,24,181,87,17,54
6262221,4,2,1,4,82,39,8,24,1,1,1,20,177,85,18,50
6262231,9,4,2,8,92,44,8,31,12,6,2,29,183,88,17,56
6262232,9,4,2,8,92,44,8,30,11,5,2,29,183,88,17,56
6262005,7,3,2,6,90,43,8,30,10,5,2,28,182,88,18,55
6262235,11,5,2,10,95,45,7,33,14,7,3,32,185,89,17,59
6262236,11,5,2,10,95,45,7,33,14,7,3,32,185,89,17,59
6262006,9,4,2,8,92,44,8,31,11,5,2,29,184,88,18,57
6262043,3,1,1,3,83,40,8,26,2,1,1,21,177,85,18,51
6262240,0,0,0,0,86,41,9,28,5,3,2,24,178,85,18,53
6263069,5,2,2,4,81,39,8,25,0,0,1,19,175,84,17,51
6262242,4,2,2,4,82,39,8,14,1,1,1,20,177,85,17,40
6263071,6,3,2,6,80,38,7,27,1,1,1,20,177,85,17,52
6263070,6,3,2,6,80,38,7,27,1,1,1,20,177,85,17,52
6162136,17,8,3,15,99,48,9,49,16,8,3,15,170,82,18,74
6163068,23,11,4,21,89,43,8,46,19,9,4,17,160,77,17,72
6364063,67,32,6,42,55,27,5,47,22,11,3,40,175,84,15,71
6364061,70,34,5,45,58,28,6,50,25,12,4,42,178,85,16,73
6364062,70,34,5,45,58,28,6,50,25,12,4,42,178,85,16,73
6262201,3,1,1,2,86,41,9,27,5,3,1,24,180,87,18,53
6262244,9,4,2,8,92,44,8,30,11,5,2,29,183,88,17,56
6364038,25,12,4,23,65,31,5,32,21,10,3,23,174,84,14,58
6262019,4,2,2,4,82,39,8,24,1,1,1,20,177,85,17,50
6263028,8,4,2,7,79,38,7,28,3,2,1,22,179,86,17,54
6263042,8,4,2,7,79,38,7,28,3,2,1,22,179,86,17,54
6263031,6,3,2,6,80,38,7,26,3,1,1,22,179,86,17,52
6162107,19,9,3,16,98,47,9,48,18,9,3,15,169,81,18,73
6262199,11,5,2,10,94,45,7,32,14,7,3,31,185,89,16,58
6262203,1,1,1,1,87,42,9,29,6,3,2,25,178,86,19,54
6262217,1,1,0,1,87,42,9,27,6,3,1,25,178,85,18,52
6262219,4,2,1,4,88,42,9,26,7,3,2,25,180,87,18,52
6262234,9,4,2,8,92,44,7,31,12,6,3,29,183,88,17,56
6262228,9,4,2,8,92,44,8,30,11,5,2,29,183,88,17,56
6262227,9,4,2,8,92,44,8,30,11,5,2,29,183,88,17,56
6262229,9,4,2,8,92,44,8,30,11,5,2,29,183,88,17,56
6262230,9,4,2,8,92,44,8,31,12,6,2,29,183,88,17,56
6262129,9,4,2,8,92,44,8,31,11,5,2,29,184,88,18,57
6163067,15,7,2,13,94,45,8,43,13,6,2,12,164,79,17,69
6163053,13,6,2,12,94,45,8,44,11,5,2,10,163,79,17,69
6262102,8,4,2,7,92,44,7,30,11,5,2,29,182,88,17,55
6162108,19,9,3,16,98,47,9,48,18,9,3,15,169,81,18,73
7091058,17,8,2,7,16,8,2,7,14,7,1,5,236,113,16,41
6566326,7,3,2,9,14,7,4,13,9,4,3,8,189,91,16,41
6566065,8,4,3,10,16,8,4,14,11,5,3,10,190,91,16,42
6566075,8,4,3,10,16,8,4,14,11,5,3,10,190,91,16,42
6566139,6,3,2,8,14,7,4,12,9,4,3,8,188,90,16,40
8996197,11,5,2,9,9,4,5,7,4,2,1,3,121,58,15,37
8995025,13,6,3,12,10,5,6,10,4,2,1,4,123,59,16,39
9095008,16,8,3,14,16,8,6,14,6,3,3,5,128,61,15,34
8896218,13,6,3,12,9,4,2,23,2,1,1,2,108,52,14,30
8896400,18,9,5,15,6,3,1,21,4,2,3,3,106,51,14,34
8896028,17,8,5,15,5,2,1,20,3,2,3,3,105,51,14,34
8390181,9,4,3,15,10,5,3,9,7,3,2,6,71,34,11,28
8390088,9,4,3,15,10,5,3,9,7,3,2,6,71,34,11,28
8390183,8,4,3,14,9,4,3,8,6,3,2,5,70,34,11,27
8390182,7,4,3,14,9,4,3,8,5,3,2,5,70,34,11,27
5982039,5,2,2,5,11,5,3,35,3,1,2,3,239,115,42,79
6085008,41,20,6,28,42,20,6,28,42,20,6,27,230,111,32,76
5982033,19,9,7,18,20,10,6,49,16,8,5,14,248,119,45,93
5981186,3,1,4,3,9,4,3,33,0,0,4,0,237,114,42,77
5982037,5,3,2,5,11,5,3,35,3,1,3,3,239,115,42,79
5982047,5,3,2,5,11,5,3,35,3,1,2,3,239,115,42,79
5881011,32,15,8,29,26,13,7,54,26,12,6,24,237,114,43,91
5982032,5,3,2,5,11,5,3,35,3,1,3,3,239,115,42,79
6082011,15,7,3,14,22,11,4,44,14,7,4,12,250,120,42,88
6082036,29,14,10,24,36,17,11,57,31,15,13,26,264,127,48,101
6082031,14,7,4,13,20,9,5,43,12,6,4,11,248,119,44,87
4064213,15,7,4,13,14,7,3,27,8,4,2,7,70,34,9,36
4064214,15,7,4,13,14,7,3,27,8,4,2,7,70,34,9,37
4064036,15,7,4,13,14,7,3,27,8,4,2,7,70,34,9,37
4064171,15,7,4,13,14,7,3,27,8,4,2,7,70,34,9,37
6480010,57,27,7,52,95,45,11,113,87,42,10,79,309,149,47,150
5769019,24,11,3,22,44,21,6,35,38,18,5,33,42,20,6,38
5870001,41,20,5,38,55,26,8,49,48,23,6,44,52,25,7,47
6067016,28,13,6,25,89,43,12,40,26,13,6,26,87,42,11,51
5769003,24,11,3,22,44,21,6,35,38,18,5,33,42,20,6,38
5967016,16,8,2,14,78,38,9,46,33,16,3,32,76,36,9,51
5967017,16,8,2,14,78,38,9,46,33,16,3,32,76,36,9,51
6067027,21,10,3,19,104,50,8,43,20,9,2,20,88,42,9,45
5970027,56,27,7,47,88,42,14,47,89,43,10,52,86,41,13,52
6067050,23,11,3,21,88,42,10,36,22,10,3,22,86,41,9,47
6093205,16,8,3,15,7,3,2,7,7,3,3,6,256,123,24,41
6093056,16,8,3,15,7,3,2,6,7,3,3,6,256,123,24,42
9294123,16,8,4,30,13,6,4,12,18,8,3,12,114,55,11,53
9293064,16,8,4,30,13,6,4,12,12,6,2,11,114,55,11,54
6666099,22,10,4,19,21,10,6,18,18,9,5,17,206,99,15,47
8390251,9,4,3,15,10,5,3,9,7,3,2,6,71,34,11,28
8996569,16,8,3,14,14,7,2,12,11,5,2,9,119,57,14,43
7394007,70,34,17,64,72,35,18,66,69,33,18,63,188,90,26,97
6162015,4,2,1,4,103,50,9,44,3,1,1,2,167,80,18,69
9294004,5,2,1,19,4,2,1,4,4,2,1,4,103,49,10,53
9497037,68,33,13,77,72,34,15,63,32,15,9,26,49,23,9,31
9497036,69,33,11,78,72,35,12,63,32,15,6,26,49,23,6,32
5757008,23,11,2,23,201,96,31,97,27,13,1,25,270,130,26,94
5855001,54,26,3,49,219,105,32,116,56,27,2,51,288,139,27,113
5855002,54,26,3,50,219,105,32,117,56,27,2,52,288,139,27,114
5757014,19,9,3,18,187,90,32,84,21,10,2,20,256,123,27,82
6279010,63,30,11,56,63,30,11,87,55,26,9,50,251,121,44,131
5763004,109,53,22,99,111,53,22,85,91,44,17,77,160,77,28,96
9097009,37,18,4,34,28,13,3,25,30,14,3,27,95,46,8,54
7566010,18,8,6,54,106,51,21,65,18,9,6,17,374,180,45,110
7266023,0,0,0,0,120,58,23,33,34,16,7,24,347,167,40,78
7366015,5,2,1,5,116,56,22,37,31,15,6,28,351,169,41,82
7579079,6,3,1,5,48,23,8,13,4,2,1,4,270,130,22,46
7579230,2,1,1,1,41,20,8,15,5,2,1,4,278,134,22,48
7579228,2,1,0,1,42,20,8,14,4,2,1,3,278,134,22,47
7579229,2,1,0,1,42,20,8,15,4,2,1,4,278,133,22,48
7579231,2,1,1,2,41,20,8,15,5,2,1,4,278,134,22,48
7579018,4,2,2,4,46,22,7,10,2,1,1,2,273,131,21,42
7579021,5,3,1,6,45,21,7,9,3,1,1,3,273,131,21,42
7579033,8,4,2,4,36,18,7,12,8,4,2,2,282,135,23,45
7578024,7,3,1,6,36,17,7,18,8,4,2,7,282,135,22,50
7579042,2,1,2,2,40,19,8,16,5,2,2,5,279,134,23,48
7578030,13,6,2,12,44,21,9,24,14,7,3,13,289,139,24,57
7161001,92,44,12,84,120,57,31,86,92,44,12,83,326,157,35,121
6090009,38,18,6,34,57,28,16,52,41,20,6,37,243,117,28,78
7680048,12,6,2,11,64,31,5,6,17,8,3,16,285,137,20,38
7680018,13,6,3,11,64,31,5,4,18,9,4,16,285,137,20,36
7580025,2,1,1,2,51,24,5,4,4,2,1,4,272,131,20,36
7580024,1,0,0,1,51,24,4,5,5,2,1,4,272,131,19,37
7579162,6,3,1,5,48,23,5,9,1,0,1,0,269,129,20,41
7680060,14,7,3,13,66,32,4,3,60,29,4,11,287,138,19,35
7680050,7,4,2,7,59,28,5,10,13,6,3,12,280,135,20,42
7680075,6,3,1,6,58,28,5,9,12,6,2,11,279,134,19,41
7680074,6,3,1,6,58,28,5,9,12,6,2,11,279,134,19,41
7680009,6,3,1,6,58,28,5,9,12,6,2,11,279,134,19,41
7680062,6,3,1,6,58,28,5,9,12,6,2,11,279,134,19,41
7679014,4,2,2,4,53,26,5,4,7,3,2,6,274,132,19,36
7680046,3,1,1,3,55,26,4,6,8,4,2,7,276,133,19,38
6577001,84,40,14,76,133,64,26,120,155,75,25,134,252,121,39,165
7579193,6,3,1,6,48,23,6,11,1,0,1,1,271,130,20,41
7579207,6,3,1,5,49,24,6,13,0,0,1,0,270,130,20,41
7579175,6,3,1,6,49,24,6,13,1,0,1,1,269,129,20,41
7580027,2,1,1,2,50,24,5,7,6,3,1,5,272,131,20,39
6094171,6,3,2,6,9,4,2,8,3,1,1,2,249,120,26,47
6094175,6,3,1,6,9,4,2,8,3,1,1,2,249,120,26,47
6094174,6,3,1,6,9,4,2,8,3,1,1,2,249,120,26,47
5962019,28,13,7,25,126,61,26,85,25,12,7,23,175,84,23,82
7292018,22,11,3,21,22,11,3,20,20,10,2,19,206,99,15,56
7292027,25,12,3,23,25,12,3,22,23,11,2,20,208,100,15,56
7091022,22,11,5,20,22,11,5,20,20,10,4,18,241,116,20,62
6590002,57,28,10,52,43,21,8,39,47,22,8,42,345,166,36,94
6576003,63,30,18,58,191,92,36,143,153,74,32,132,227,109,46,142
6675002,59,28,9,54,153,74,29,110,116,56,22,98,234,112,37,140
6576030,77,37,18,70,186,89,33,133,148,71,32,122,216,104,46,132
6576052,63,30,18,57,190,91,36,143,152,73,31,131,226,109,46,141
6576053,63,30,18,57,190,91,36,143,152,73,31,131,226,109,46,141
4166023,29,14,6,22,32,15,6,27,17,8,4,43,32,15,6,27
5671167,4,2,1,4,13,6,2,12,4,2,1,4,20,9,4,18
5671104,6,3,1,5,14,7,2,13,6,3,1,5,20,10,4,18
5671153,3,2,1,3,11,5,2,11,3,1,1,3,19,9,4,17
5671100,3,2,1,3,11,5,2,11,3,1,1,3,19,9,4,17
5671108,3,2,1,3,11,5,2,11,3,1,1,3,19,9,4,17
5487001,167,80,24,146,169,81,24,146,163,78,24,143,142,68,19,123
5293030,4,2,2,4,12,6,3,11,5,2,2,4,99,48,13,35
5293188,4,2,1,4,12,6,2,11,5,2,1,4,99,48,12,35
5493010,54,26,10,48,56,27,9,50,56,27,10,50,160,77,19,79
5290002,65,31,13,59,71,34,12,65,65,31,13,59,88,42,24,74
9297018,84,40,8,56,85,41,9,41,84,40,10,41,80,38,5,40
8997161,5,2,1,4,5,3,1,5,3,1,1,2,116,56,13,45
8997083,10,5,2,9,3,2,1,3,3,1,1,3,110,53,10,51
8997090,11,5,1,10,2,1,1,2,4,2,1,3,109,52,9,52
9097280,25,12,3,23,6,3,1,5,8,4,1,7,105,50,9,55
8997076,7,3,1,6,4,2,1,4,2,1,1,1,116,56,13,45
8996558,6,3,1,5,2,1,1,2,4,2,1,3,112,54,12,34
9197049,60,29,7,55,61,29,8,43,30,14,5,42,91,44,7,36
9197050,60,29,7,56,61,29,8,44,30,14,5,42,91,44,7,36
8996531,5,3,3,5,2,1,3,2,4,2,3,3,112,54,14,34
9197031,62,30,7,57,33,16,4,30,32,15,5,44,89,43,7,38
9197014,35,17,4,31,26,12,3,23,43,21,8,56,93,45,8,52
9298035,79,38,8,60,82,39,9,48,80,38,10,47,67,32,6,36
9197071,65,31,8,60,35,17,5,32,35,17,5,46,94,45,8,40
9197072,61,29,7,57,62,30,8,45,31,15,5,43,96,46,7,37
9197051,65,31,7,60,35,17,5,32,35,17,5,46,94,45,8,40
8997234,1,0,1,0,14,7,3,13,4,2,3,3,116,56,14,45
8997073,3,2,1,3,9,4,2,8,4,2,3,4,117,56,14,46
8997291,3,2,1,3,11,5,2,10,6,3,3,5,119,57,14,48
8997132,5,3,3,5,8,4,1,7,3,1,2,2,114,55,16,44
8997054,7,3,1,6,7,3,2,7,5,2,1,4,119,57,14,48
9197052,62,30,7,58,36,17,4,33,32,15,5,44,92,44,7,38
9197032,36,17,7,33,27,13,6,25,45,21,10,57,94,45,11,53
9197013,35,17,7,32,27,13,6,24,44,21,10,57,94,45,11,53
9197018,37,18,7,33,28,13,6,25,45,22,10,58,95,46,11,54
9097031,37,18,5,34,28,14,4,26,30,14,4,27,95,46,8,54
9097015,37,18,4,34,28,14,3,26,30,14,3,27,95,46,8,54
9097007,37,18,4,34,28,14,3,26,30,14,3,27,95,46,8,54
9097038,38,18,4,34,29,14,3,26,31,15,3,28,96,46,8,55
8997087,9,5,1,8,4,2,1,3,3,1,1,2,119,57,13,47
8997094,10,5,2,9,2,1,1,2,3,2,1,3,112,54,9,52
9198012,36,17,7,33,27,13,6,25,45,21,10,57,94,45,11,53
9197063,61,29,7,56,35,17,5,31,31,15,5,43,90,43,8,37
9197037,60,29,7,56,36,17,4,32,30,14,5,42,91,44,7,36
9197048,60,29,7,55,36,17,4,32,29,14,5,42,91,44,7,36
9197056,58,28,7,54,59,28,8,42,28,13,5,40,93,45,7,34
8997099,10,5,1,9,4,2,1,4,3,2,1,3,110,53,10,51
9197019,32,15,3,29,23,11,2,21,40,19,7,53,88,42,7,47
9097019,36,17,4,32,27,13,3,24,29,14,3,26,94,45,8,53
9097003,37,18,4,34,28,14,3,26,30,14,3,27,95,46,8,54
8997089,10,5,1,9,3,1,1,3,3,1,1,2,110,53,9,51
9197041,46,22,5,42,26,13,3,24,41,20,7,54,93,45,8,52
9197047,45,22,5,41,26,12,3,23,41,20,7,54,92,44,8,51
8997080,11,5,2,10,1,1,1,1,4,2,1,4,112,54,10,53
9097278,16,8,2,14,7,3,1,6,9,4,1,8,112,54,9,57
8997240,2,1,1,2,12,6,2,11,2,1,1,1,114,55,13,43
9197067,38,18,4,34,29,14,3,26,31,15,3,28,96,46,8,55
9197009,33,16,6,30,24,12,5,22,42,20,9,55,91,44,10,50
9197016,34,17,6,35,26,12,5,27,27,13,5,29,92,44,10,56
9097004,12,6,2,14,3,2,1,6,5,3,1,8,111,53,10,57
8897093,8,4,1,7,10,5,2,9,6,3,1,5,128,61,15,49
8997011,6,3,1,6,5,2,1,4,2,1,1,2,116,56,13,44
8997014,6,3,1,5,5,3,1,5,3,1,1,3,115,55,13,44
9097029,24,12,2,22,16,7,1,14,17,8,1,16,120,58,9,64
9096052,19,9,4,17,17,8,3,16,19,9,7,18,114,55,11,50
8895070,19,9,3,17,9,4,3,23,4,2,2,4,95,46,12,43
8896170,20,10,4,18,10,5,3,24,6,3,2,5,96,46,13,42
8895062,18,8,5,16,11,5,2,25,7,3,2,6,103,49,13,38
5671161,6,3,1,5,11,5,2,11,4,2,1,4,18,9,4,16
5671075,4,2,1,3,13,6,2,11,3,2,1,3,21,10,4,17
5671102,6,3,1,5,11,5,2,11,4,2,1,4,18,9,4,16
8796300,4,2,1,4,1,1,1,1,3,1,1,3,86,41,12,33
4676003,51,24,9,45,46,22,8,41,48,23,7,41,135,65,18,88
4676013,53,25,10,48,49,23,8,44,50,24,8,43,137,66,18,90
4795007,30,15,3,28,46,22,2,87,28,13,2,25,154,74,18,67
4796001,39,19,4,35,38,18,2,79,36,17,3,33,163,78,19,62
4795024,35,17,4,33,43,20,3,83,33,16,4,31,159,77,19,62
4795030,35,17,4,32,43,20,2,84,33,16,3,30,159,77,18,63
4995143,16,8,2,5,61,29,3,79,14,7,1,3,140,67,17,42
4995147,9,5,1,9,70,34,9,54,10,5,1,8,138,66,17,65
5095115,9,5,1,9,70,34,9,54,10,5,1,8,138,66,17,65
4995113,3,1,1,3,65,31,8,46,2,1,1,2,129,62,16,57
4995116,3,1,1,3,65,31,8,46,2,1,1,2,129,62,16,57
4995246,6,3,1,6,67,32,8,47,4,2,1,4,130,63,16,58
4995238,2,1,0,2,63,30,8,48,2,1,1,1,131,63,16,59
4994024,6,3,1,5,63,30,8,46,4,2,1,5,128,62,15,57
4796024,38,18,4,36,42,20,2,84,36,17,3,34,162,78,19,61
4995152,9,4,1,8,70,34,8,50,7,3,1,6,132,63,16,61
4995146,15,7,1,14,76,36,9,59,15,7,1,13,144,69,17,70
4995115,3,2,1,3,65,31,8,47,3,1,1,2,129,62,16,58
4995214,9,4,2,8,70,34,9,50,7,3,1,6,132,63,16,61
4895027,16,8,2,15,61,29,3,101,14,7,1,13,140,67,17,58
4995293,13,6,1,14,74,35,9,59,13,6,1,13,142,68,17,70
4995169,13,6,1,12,74,35,9,57,13,6,1,11,142,68,17,68
4995292,3,1,1,2,61,29,8,46,2,1,1,3,129,62,15,57
4795010,35,17,4,32,43,20,2,84,33,16,3,30,159,77,18,63
4795032,35,17,4,32,43,20,2,84,33,16,3,30,159,77,18,63
4995223,2,1,0,2,63,30,8,48,2,1,1,1,131,63,16,59
4995307,7,3,1,6,67,32,8,48,4,2,1,4,126,61,16,59
4995260,6,3,1,5,67,32,8,47,3,2,1,3,129,62,16,58
5095087,5,3,1,4,66,32,9,49,5,3,1,3,134,65,17,60
5294123,19,9,2,18,20,9,1,18,17,8,1,16,108,52,13,42
5095120,4,2,1,4,59,29,7,44,4,2,1,4,129,62,15,55
4995251,2,1,1,2,63,30,8,46,0,0,1,0,128,61,16,57
4995157,3,1,1,2,63,30,8,46,0,0,1,0,128,62,15,57
4995179,6,3,1,5,65,31,8,48,4,2,1,3,125,60,16,59
4995250,5,2,1,5,64,31,8,48,3,2,1,3,125,60,16,59
5095088,4,2,1,4,65,31,9,49,4,2,1,3,133,64,17,60
5294113,19,9,2,18,20,9,1,18,17,8,1,16,108,52,13,42
4995151,8,4,1,8,69,33,8,49,6,3,1,5,132,64,16,60
4995160,6,3,1,5,67,32,8,47,3,2,1,3,129,62,16,58
4995325,8,4,1,7,69,33,8,49,5,3,1,5,131,63,16,60
4995312,4,2,1,3,64,31,8,46,1,0,1,1,127,61,15,57
4995322,9,4,2,8,69,33,9,50,6,3,1,6,130,63,16,61
5095064,7,3,1,5,57,27,7,49,7,3,1,4,130,62,14,60
4995013,6,3,1,6,67,32,8,47,4,2,1,3,130,63,16,58
4995229,5,2,1,4,65,31,8,46,2,1,1,2,129,62,16,57
4795008,30,15,4,30,46,22,2,89,28,13,3,27,154,74,18,69
5963004,44,21,8,35,121,58,22,69,42,20,8,35,156,75,20,66
5963003,44,21,8,35,121,58,22,69,42,20,8,35,156,75,20,66
5963002,44,21,8,36,119,57,22,68,42,20,8,35,154,74,20,65
5963047,44,21,8,36,120,58,22,68,42,20,8,35,155,74,20,65
5963013,42,20,8,35,117,56,21,66,40,19,8,35,153,73,19,63
5963009,42,20,8,36,117,56,21,66,41,20,8,35,153,74,19,64
5963038,41,20,8,34,119,57,22,66,40,19,7,33,153,73,19,63
